,ABC,ACTE1,ACTE2,DGGRC1,DGGRC2,DGNBL1,DGNBL2,EPEN,MFOL1,MFOL2,MGL1,MGL2,MGL3,MOL1,MOL2,MOL3,OPC,PER1,PER2,PER3,TEGLU1,TEGLU10,TEGLU11,TEGLU12,TEGLU13,TEGLU14,TEGLU2,TEGLU20,TEGLU21,TEGLU23,TEGLU24,TEGLU3,TEGLU4,TEGLU6,TEGLU7,TEGLU8,TEGLU9,TEINH10,TEINH11,TEINH12,TEINH13,TEINH14,TEINH15,TEINH16,TEINH17,TEINH18,TEINH19,TEINH20,TEINH21,TEINH4,TEINH5,TEINH6,TEINH7,TEINH8,TEINH9,VECA,VECC,VECV,VLMC1,VLMC2,VSMCA
C1qa,0.051094890510948905,0.0242098184263618,0.011326453561540398,0.01017293997965412,0.00827178729689808,0.0,0.006228373702422145,0.015503875968992248,0.002985884907709012,0.007039337474120083,14.247577092511014,11.37912087912088,12.069662921348314,0.006310958118187034,0.006992308460693237,0.0075716603569497025,0.012195121951219513,0.027513227513227514,0.09221311475409837,0.016778523489932886,0.02736318407960199,0.05196304849884527,0.023224043715846996,0.025906735751295335,0.03937007874015748,0.02857142857142857,0.021897810218978103,0.03636363636363636,0.009615384615384616,0.02066115702479339,0.02847324496809033,0.019751280175566936,0.045180722891566265,0.021739130434782608,0.02381930184804928,0.034190817323347444,0.01485148514851485,0.0017211703958691911,0.015151515151515152,0.02142857142857143,0.012269938650306749,0.002369668246445498,0.0205799812909261,0.009316770186335404,0.01925925925925926,0.010968921389396709,0.007692307692307693,0.014388489208633094,0.025974025974025976,0.009302325581395349,0.008908685968819599,0.0,0.0,0.0,0.0,0.06422018348623854,0.054634146341463415,0.04064748201438849,0.01282051282051282,0.04682779456193353,0.009828009828009828
C1qb,0.0364963503649635,0.01714862138533961,0.012081550465643092,0.009155645981688708,0.005022156573116691,0.006289308176100629,0.006228373702422145,0.003875968992248062,0.004071661237785016,0.009937888198757764,9.245814977973568,7.7554945054945055,9.356554307116104,0.006310958118187034,0.0037958245929477575,0.010275824770146024,0.007317073170731708,0.019470899470899472,0.06147540983606557,0.003355704697986577,0.012437810945273632,0.03002309468822171,0.028005464480874317,0.02849740932642487,0.015748031496062992,0.0,0.029197080291970802,0.01818181818181818,0.009615384615384616,0.02066115702479339,0.025036818851251842,0.020482809070958303,0.030120481927710843,0.006688963210702341,0.021765913757700206,0.027678280690328884,0.01485148514851485,0.0,0.024242424242424242,0.014285714285714285,0.012269938650306749,0.016587677725118485,0.01403180542563143,0.009316770186335404,0.008888888888888889,0.003656307129798903,0.007692307692307693,0.04316546762589928,0.005194805194805195,0.012403100775193798,0.0066815144766146995,0.006896551724137931,0.0,0.0,0.0,0.09174311926605505,0.02926829268292683,0.030575539568345324,0.011396011396011397,0.02416918429003021,0.004914004914004914
C1qc,0.029197080291970802,0.010759919300605245,0.008054366977095394,0.00508646998982706,0.00413589364844904,0.0,0.006920415224913495,0.00516795865633075,0.0,0.0,7.518942731277533,6.606593406593406,7.884644194756555,0.0,0.0,0.0,0.0,0.016084656084656083,0.06147540983606557,0.013422818791946308,0.014925373134328358,0.025404157043879907,0.02117486338797814,0.02072538860103627,0.03937007874015748,0.0,0.01824817518248175,0.0,0.038461538461538464,0.014462809917355372,0.016691212567501227,0.02011704462326262,0.025602409638554216,0.020066889632107024,0.02299794661190965,0.01986323673070661,0.0049504950495049506,0.0034423407917383822,0.021212121212121213,0.010714285714285714,0.012269938650306749,0.004739336492890996,0.018709073900841908,0.009316770186335404,0.013333333333333334,0.009140767824497258,0.007692307692307693,0.014388489208633094,0.015584415584415584,0.004651162790697674,0.004454342984409799,0.006896551724137931,0.0,0.0,0.0,0.06422018348623854,0.03609756097560975,0.025179856115107913,0.011396011396011397,0.03323262839879154,0.003276003276003276
C1ql1,0.043795620437956206,0.02387357094821789,0.008557764913163856,0.01017293997965412,0.005908419497784343,0.0,0.01245674740484429,0.006459948320413436,0.003257328990228013,0.004968944099378882,0.008370044052863436,0.0032967032967032967,0.0044943820224719105,0.00527825588066552,0.00399560483468185,0.005408328826392645,2.925609756097561,0.0091005291005291,0.004098360655737705,0.013422818791946308,0.017412935323383085,0.010392609699769052,0.008879781420765027,0.007772020725388601,0.0,0.0,0.014598540145985401,0.0,0.009615384615384616,0.022727272727272728,0.025527736867943053,0.012801755669348939,0.007530120481927711,0.0016722408026755853,0.013963039014373716,0.008466297622924128,0.009900990099009901,0.9242685025817556,0.7772727272727272,0.06785714285714285,0.024539877300613498,0.009478672985781991,0.0037418147801683817,0.052795031055900624,2.0637037037037036,0.056672760511883,0.022115384615384617,0.007194244604316547,0.01818181818181818,0.05736434108527132,0.035634743875278395,0.0,0.029411764705882353,0.017543859649122806,0.024691358024691357,0.01834862385321101,0.002926829268292683,0.0057553956834532375,0.014245014245014245,0.13897280966767372,0.007371007371007371
C1ql3,0.0072992700729927005,0.014122394082044385,0.00956456078530078,0.91353001017294,0.8608567208271787,0.0,0.11349480968858132,0.006459948320413436,0.16503800217155265,0.05879917184265011,0.0052863436123348016,0.004395604395604396,0.00299625468164794,0.13080895008605853,0.1769054040555389,0.3120605732828556,0.28292682926829266,0.005714285714285714,0.004098360655737705,0.003355704697986577,0.09950248756218906,0.5889145496535797,2.0935792349726774,1.0207253886010363,0.33070866141732286,0.2,0.014598540145985401,1.1454545454545455,2.7788461538461537,0.493801652892562,0.7295041728031418,0.019385515727871252,0.9743975903614458,0.13712374581939799,1.324435318275154,0.45555193747964834,0.5247524752475248,0.0034423407917383822,0.025757575757575757,0.007142857142857143,0.018404907975460124,0.018957345971563982,0.011225444340505144,0.0015527950310559005,0.022222222222222223,0.010968921389396709,0.007692307692307693,0.0,0.005194805194805195,0.012403100775193798,0.024498886414253896,0.006896551724137931,0.0,0.017543859649122806,0.0,0.009174311926605505,0.003902439024390244,0.004316546762589928,0.011396011396011397,0.0030211480362537764,0.004914004914004914
Cadps2,0.0072992700729927005,0.0121049092131809,0.005285678328718852,0.0671414038657172,0.05701624815361891,0.006289308176100629,0.019377162629757784,0.09431524547803617,0.012214983713355049,0.006625258799171843,0.0030837004405286344,0.002197802197802198,0.00149812734082397,0.007458405048766495,0.010088902207571672,0.006489994591671174,0.012195121951219513,0.005714285714285714,0.006147540983606557,0.003355704697986577,0.2736318407960199,1.0011547344110854,0.44672131147540983,1.4248704663212435,0.007874015748031496,0.02857142857142857,0.12408759124087591,1.1636363636363636,0.38461538461538464,0.2830578512396694,0.4806087383406971,0.3745427944403804,0.7590361445783133,0.046822742474916385,0.13429158110882958,0.5460761966786063,0.3316831683168317,3.215146299483649,7.953030303030303,1.0,0.05521472392638037,0.05687203791469194,0.013096351730589336,0.034161490683229816,0.04888888888888889,0.10420475319926874,0.020192307692307693,0.02158273381294964,0.04155844155844156,0.689922480620155,0.12694877505567928,0.7310344827586207,1.0735294117647058,0.14035087719298245,0.5864197530864198,0.03669724770642202,0.003902439024390244,0.001079136690647482,0.02849002849002849,0.022658610271903322,0.004914004914004914
Calb1,0.0072992700729927005,0.02219233355749832,0.01409514220991694,1.3987792472024414,1.2062038404726736,0.018867924528301886,0.14256055363321798,0.36175710594315247,0.0008143322475570033,0.010766045548654244,0.01629955947136564,0.011538461538461539,0.008988764044943821,0.010097532989099255,0.00559384676855459,0.003244997295835587,0.02804878048780488,0.010582010582010581,0.00819672131147541,0.016778523489932886,0.03233830845771144,0.07159353348729793,0.1598360655737705,0.43523316062176165,0.8031496062992126,0.2,0.040145985401459854,0.18181818181818182,0.07692307692307693,0.08677685950413223,0.5463917525773195,0.038771031455742504,0.09337349397590361,0.4230769230769231,4.99835728952772,1.4181048518397916,0.054455445544554455,1.7814113597246128,1.8545454545454545,0.6857142857142857,0.04294478527607362,0.035545023696682464,0.023386342376052385,0.47360248447204967,0.4711111111111111,0.7842778793418648,2.2346153846153847,0.39568345323741005,0.3194805194805195,0.06976744186046512,0.026726057906458798,0.04827586206896552,0.1323529411764706,0.017543859649122806,0.5432098765432098,0.0,0.006829268292682927,0.008273381294964029,0.01282051282051282,0.015105740181268883,0.00819000819000819
Calb2,0.014598540145985401,0.02488231338264963,0.011326453561540398,0.02034587995930824,0.009453471196454948,3.2138364779874213,2.2927335640138407,0.037467700258397935,0.013572204125950055,0.02567287784679089,0.009251101321585903,0.01098901098901099,0.015730337078651686,0.013195639701663799,0.01278593547098192,0.008112493239588967,0.12560975609756098,0.016296296296296295,0.02459016393442623,0.020134228187919462,0.009950248756218905,0.005773672055427252,0.008879781420765027,0.0051813471502590676,0.0,0.0,0.010948905109489052,0.01818181818181818,0.15384615384615385,2.239669421487603,0.023564064801178203,0.005852231163130944,0.009036144578313253,0.048494983277591976,0.012320328542094456,0.007489417127971344,0.0049504950495049506,0.13080895008605853,0.024242424242424242,0.05,0.012269938650306749,0.16113744075829384,0.00841908325537886,0.043478260869565216,0.1037037037037037,0.02376599634369287,0.5134615384615384,0.050359712230215826,0.5402597402597402,0.8589147286821706,3.0423162583518932,4.213793103448276,14.338235294117647,12.719298245614034,0.35802469135802467,0.0,0.015609756097560976,0.011870503597122302,0.009971509971509971,0.055891238670694864,0.013923013923013924
Car2,0.08029197080291971,1.8288500336247477,1.4882959979864083,0.02034587995930824,0.0310192023633678,0.012578616352201259,0.018685121107266434,0.1111111111111111,3.984527687296417,4.095652173913043,0.027312775330396475,0.038461538461538464,0.0651685393258427,12.6714859437751,7.409649385675757,6.85289345592212,0.06951219512195123,1.1202116402116402,0.9118852459016393,0.2080536912751678,0.07213930348258707,0.05542725173210162,0.049863387978142076,0.8264248704663213,0.047244094488188976,0.08571428571428572,0.072992700729927,0.03636363636363636,0.038461538461538464,0.378099173553719,0.2665684830633284,0.0548646671543526,0.05421686746987952,0.028428093645484948,0.09158110882956878,0.06870726147834581,0.034653465346534656,2.208261617900172,1.9,3.2535714285714286,1.2515337423312884,0.06398104265402843,0.11038353601496725,0.75,0.33185185185185184,0.340036563071298,0.14038461538461539,0.1079136690647482,0.04155844155844156,0.14728682170542637,0.062360801781737196,0.027586206896551724,0.04411764705882353,0.08771929824561403,0.8580246913580247,0.22935779816513763,0.6419512195121951,1.6399280575539568,0.04700854700854701,0.11027190332326284,0.04095004095004095
Car4,0.029197080291970802,0.010423671822461332,0.0027686886483765417,0.0671414038657172,0.11491875923190546,0.0,0.008304498269896194,0.002583979328165375,0.00760043431053203,0.0037267080745341614,0.018502202643171806,0.014835164835164835,0.00749063670411985,0.006081468732071142,0.005194286285086405,0.015143320713899405,0.013414634146341463,6.336931216931217,7.510245901639344,1.7416107382550337,0.012437810945273632,0.11200923787528869,0.050546448087431695,0.038860103626943004,0.16535433070866143,0.0,0.058394160583941604,0.10909090909090909,0.17307692307692307,0.3119834710743802,0.14187530682376043,0.019385515727871252,0.02710843373493976,0.048494983277591976,0.37946611909650924,0.5991533702377075,0.21287128712871287,0.03098106712564544,0.0030303030303030303,0.07142857142857142,0.0736196319018405,0.12322274881516587,0.6931711880261927,0.34782608695652173,0.13777777777777778,0.010968921389396709,0.010576923076923078,0.007194244604316547,0.015584415584415584,0.11472868217054263,0.0757238307349666,0.006896551724137931,0.0,0.3508771929824561,0.1111111111111111,0.43119266055045874,6.154146341463415,7.959712230215827,0.027065527065527065,0.022658610271903322,0.18345618345618345
Cartpt,0.0,0.0023537323470073975,0.003523785552479235,0.002034587995930824,0.005612998522895126,0.0,0.001384083044982699,0.002583979328165375,0.0010857763300760044,0.002898550724637681,0.0013215859030837004,0.0027472527472527475,0.0022471910112359553,0.002294893861158921,0.00159824193387274,0.0016224986479177934,0.0024390243902439024,0.0021164021164021165,0.004098360655737705,0.010067114093959731,0.19402985074626866,0.020785219399538105,0.011612021857923498,1.2098445595854923,0.023622047244094488,0.02857142857142857,0.0,0.0,0.0673076923076923,0.05165289256198347,0.007363770250368188,0.013533284564740308,0.09337349397590361,0.005016722408026756,0.020944558521560575,0.22565939433409313,0.01485148514851485,0.010327022375215147,0.04090909090909091,0.0035714285714285713,0.0,0.011848341232227487,0.01403180542563143,0.013975155279503106,0.16592592592592592,0.5210237659963437,0.2586538461538462,0.10071942446043165,0.015584415584415584,0.024806201550387597,0.0378619153674833,0.006896551724137931,0.0,0.017543859649122806,0.006172839506172839,0.0,0.000975609756097561,0.002158273381294964,0.0014245014245014246,0.019637462235649546,0.013923013923013924
Cbln1,0.0,0.0006724949562878278,0.0007550969041026932,0.038657171922685654,0.002363367799113737,0.0,0.004152249134948097,0.00904392764857881,0.003528773072747014,0.004554865424430642,0.000881057268722467,0.0005494505494505495,0.000749063670411985,0.001491681009753299,0.003296373988612526,0.0075716603569497025,0.018292682926829267,0.004232804232804233,0.00819672131147541,0.016778523489932886,0.024875621890547265,0.10161662817551963,0.17008196721311475,0.45077720207253885,0.8267716535433071,2.942857142857143,0.08394160583941605,0.32727272727272727,1.0,0.02066115702479339,0.009818360333824251,0.013899049012435992,0.045180722891566265,0.011705685618729096,0.011498973305954825,0.011071312276131553,0.4504950495049505,0.0017211703958691911,0.0,0.0035714285714285713,0.0,0.0071090047393364926,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0,0.005194805194805195,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.007804878048780488,0.0035971223021582736,0.002849002849002849,0.00906344410876133,0.003276003276003276
Cbln2,0.0,0.0026899798251513113,0.003523785552479235,0.001017293997965412,0.0011816838995568684,0.0,0.0006920415224913495,0.003875968992248062,0.0013572204125950054,0.002484472049689441,0.0013215859030837004,0.0032967032967032967,0.00149812734082397,0.0025243832472748137,0.001997802417340925,0.0005408328826392645,0.0024390243902439024,0.0027513227513227515,0.012295081967213115,0.013422818791946308,0.7860696517412935,0.3568129330254042,0.592896174863388,0.4170984455958549,0.031496062992125984,0.0,0.025547445255474453,0.45454545454545453,0.028846153846153848,0.030991735537190084,0.0029455081001472753,0.13496708119970738,0.2605421686746988,0.08193979933110368,0.28706365503080084,0.131227613155324,0.4801980198019802,0.23407917383820998,0.5454545454545454,0.31785714285714284,0.0736196319018405,0.12322274881516587,0.015902712815715623,0.12732919254658384,0.16,0.010968921389396709,0.04903846153846154,0.03597122302158273,0.16623376623376623,0.8434108527131783,1.3184855233853006,0.6,0.6323529411764706,1.105263157894737,0.15432098765432098,0.0,0.003902439024390244,0.0017985611510791368,0.005698005698005698,0.004531722054380665,0.004095004095004095
Cck,0.10218978102189781,0.08876933422999328,0.055625471935565066,0.6836215666327569,0.9503692762186116,0.012578616352201259,0.04844290657439446,0.011627906976744186,0.003528773072747014,0.03395445134575569,0.05991189427312775,0.026923076923076925,0.02397003745318352,0.03098106712564544,0.015482968734392168,0.008653326122228232,0.08414634146341464,0.036825396825396824,0.010245901639344262,0.030201342281879196,0.20398009950248755,16.229792147806005,26.334016393442624,16.484455958549223,17.96062992125984,5.914285714285715,5.930656934306569,18.236363636363638,12.846153846153847,8.37809917355372,8.537555228276878,1.5504754937820044,5.865963855421687,9.20401337792642,20.365503080082135,9.922175187235428,5.633663366336633,94.03958691910499,53.47121212121212,116.13214285714285,24.558282208588956,3.0023696682464456,4.516370439663237,9.532608695652174,5.182222222222222,1.469835466179159,0.44134615384615383,2.4100719424460433,0.12207792207792208,24.694573643410852,1.1514476614699332,0.5172413793103449,4.617647058823529,5.017543859649122,130.2469135802469,0.027522935779816515,0.026341463414634145,0.03237410071942446,0.03133903133903134,0.0377643504531722,0.028665028665028666
Ccl4,0.0,0.0,0.0007550969041026932,0.002034587995930824,0.0008862629246676514,0.0,0.0,0.0012919896640826874,0.0005428881650380022,0.0016563146997929607,0.10969162995594714,1.2230769230769232,7.61123595505618,0.0010327022375215145,9.989012086704625e-05,0.002163331530557058,0.0,0.0031746031746031746,0.004098360655737705,0.0,0.0,0.006928406466512702,0.004098360655737705,0.0025906735751295338,0.0,0.0,0.0036496350364963502,0.0,0.0,0.002066115702479339,0.0014727540500736377,0.001463057790782736,0.0015060240963855422,0.0,0.0012320328542094457,0.002930641484858352,0.0,0.0,0.0030303030303030303,0.0035714285714285713,0.0,0.002369668246445498,0.0,0.0,0.002962962962962963,0.0,0.0028846153846153848,0.0,0.0025974025974025974,0.0,0.0066815144766146995,0.006896551724137931,0.0,0.0,0.0,0.009174311926605505,0.002926829268292683,0.009712230215827337,0.0,0.0015105740181268882,0.0
Ccn2,0.10948905109489052,0.0,0.0,0.0,0.0002954209748892171,0.0,0.0,0.012919896640826873,0.0,0.0,0.0,0.0,0.0,0.00034423407917383823,9.989012086704625e-05,0.0,0.0012195121951219512,0.03216931216931217,0.05737704918032787,0.010067114093959731,0.029850746268656716,0.003464203233256351,0.008879781420765027,0.010362694300518135,0.0,0.0,0.9416058394160584,0.09090909090909091,0.0,0.004132231404958678,0.0009818360333824251,0.010607168983174835,0.015060240963855422,0.0033444816053511705,0.0024640657084188913,0.0022793878215564964,0.0,0.0,0.0,0.0,0.0,0.0,0.0018709073900841909,0.003105590062111801,0.002962962962962963,0.005484460694698354,0.0019230769230769232,0.0,0.0,0.0031007751937984496,0.0,0.0,0.014705882352941176,0.0,0.0,0.05504587155963303,0.026341463414634145,0.027697841726618704,0.21794871794871795,0.32326283987915405,0.16298116298116297
Ccn3,7.664233576642336,0.006724949562878279,0.005285678328718852,0.007121057985757884,0.0032496307237813884,0.006289308176100629,0.001384083044982699,0.011627906976744186,0.0,0.0,0.000881057268722467,0.001098901098901099,0.000749063670411985,0.00022948938611589215,0.0005993407252022775,0.0,0.0024390243902439024,0.009735449735449736,0.01639344262295082,0.0,0.15671641791044777,0.27251732101616627,0.41530054644808745,0.19689119170984457,0.6850393700787402,1.9142857142857144,1.2846715328467153,1.6181818181818182,3.375,0.0640495867768595,1.0225822287677957,0.1938551572787125,1.6129518072289157,0.20234113712374582,0.7626283367556468,0.09247802018886356,0.3316831683168317,0.5886402753872634,0.22424242424242424,0.6321428571428571,0.012269938650306749,0.018957345971563982,0.19270346117867165,0.07608695652173914,0.01037037037037037,0.005484460694698354,0.011538461538461539,0.02158273381294964,0.07272727272727272,0.2372093023255814,0.042316258351893093,0.0,0.014705882352941176,0.05263157894736842,0.5308641975308642,0.045871559633027525,0.015609756097560976,0.01618705035971223,0.0014245014245014246,0.04078549848942598,0.03357903357903358
Cd19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011474469305794607,0.0,0.0,0.0,0.0008465608465608466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001079136690647482,0.0,0.0,0.0
Cd24a,0.058394160583941604,0.0070611970410221925,0.0025169896803423106,0.0752797558494405,0.009158050221565732,1.1823899371069182,1.4719723183391002,3.89922480620155,0.002171552660152009,0.0033126293995859213,0.0022026431718061676,0.0032967032967032967,0.008239700374531835,0.0019506597819850832,0.00239736290080911,0.002163331530557058,0.032926829268292684,0.01671957671957672,0.01639344262295082,0.010067114093959731,0.4502487562189055,0.13279445727482678,0.1557377049180328,0.06735751295336788,0.015748031496062992,0.02857142857142857,0.014598540145985401,0.03636363636363636,0.21153846153846154,0.20867768595041322,0.045655375552282766,0.16569129480614483,0.016566265060240965,0.010033444816053512,0.05010266940451746,0.045587756431129924,0.07920792079207921,0.5524956970740104,1.3151515151515152,0.7035714285714286,0.10429447852760736,0.02132701421800948,0.11412535079513564,0.20341614906832298,0.09037037037037036,0.16453382084095064,0.015384615384615385,0.014388489208633094,0.023376623376623377,0.09302325581395349,0.13808463251670378,0.006896551724137931,0.014705882352941176,0.15789473684210525,0.4876543209876543,0.08256880733944955,0.015609756097560976,0.02302158273381295,0.002849002849002849,0.00906344410876133,0.00819000819000819
Cd4,0.0,0.0003362474781439139,0.0012584948401711553,0.001017293997965412,0.0,0.0,0.0,0.0,0.0,0.0,0.0013215859030837004,0.0005494505494505495,0.0,0.00011474469305794607,0.0,0.0,0.0,0.0006349206349206349,0.0,0.0,0.0,0.0011547344110854503,0.0006830601092896175,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0018288222384784199,0.0015060240963855422,0.0,0.0004106776180698152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009354536950420954,0.0,0.0044444444444444444,0.0,0.0,0.0,0.01038961038961039,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.000975609756097561,0.0007194244604316547,0.0014245014245014246,0.0015105740181268882,0.0
Cd44,0.08029197080291971,0.05716207128446537,0.03750314623710043,0.0,0.0,0.0,0.001384083044982699,0.09948320413436693,0.0010857763300760044,0.00041407867494824016,0.0,0.0,0.000749063670411985,0.0006884681583476765,0.01698132054739786,0.03731746890210925,0.0012195121951219512,0.002328042328042328,0.004098360655737705,0.006711409395973154,0.0024875621890547263,0.021939953810623556,0.012295081967213115,0.023316062176165803,0.06299212598425197,0.0,0.08759124087591241,0.0,0.028846153846153848,0.06611570247933884,0.0014727540500736377,0.05267008046817849,0.0015060240963855422,0.0,0.002053388090349076,0.0185607294041029,0.0,0.0,0.006060606060606061,0.0035714285714285713,0.0,0.002369668246445498,0.0018709073900841909,0.0015527950310559005,0.0,0.0,0.013461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.002926829268292683,0.001079136690647482,0.005698005698005698,0.010574018126888218,0.011466011466011465
Cd63,3.116788321167883,1.7360457296570275,1.4807450289453814,0.20956256358087488,0.053175775480059084,1.6729559748427674,0.40622837370242215,1.4147286821705427,0.1978827361563518,1.403312629399586,0.7167400881057269,0.573076923076923,1.2674157303370785,1.2029833620195065,0.28818299870142844,0.22769064359113034,1.0097560975609756,0.7578835978835979,0.7950819672131147,1.5402684563758389,0.04228855721393035,0.028868360277136258,0.03551912568306011,0.2616580310880829,0.2125984251968504,0.02857142857142857,0.06934306569343066,0.07272727272727272,0.04807692307692308,0.1797520661157025,0.030927835051546393,0.025237746891002194,0.03463855421686747,0.020066889632107024,0.04804928131416838,0.027352653858677956,0.0297029702970297,0.8450946643717728,0.6287878787878788,0.4607142857142857,0.15950920245398773,0.22511848341232227,0.04303086997193639,0.04192546583850932,0.29333333333333333,0.7696526508226691,0.6490384615384616,0.05755395683453238,0.09610389610389611,0.641860465116279,0.4053452115812918,0.23448275862068965,0.6617647058823529,1.1578947368421053,1.1481481481481481,1.0458715596330275,0.11902439024390243,0.051798561151079135,2.6937321937321936,5.972809667673716,0.9582309582309583
Cd69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005494505494505495,0.0022471910112359553,0.0,0.0,0.0,0.0,0.002328042328042328,0.036885245901639344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02829268292682927,0.0017985611510791368,0.0,0.0,0.0
Cd81,7.4963503649635035,4.139878950907868,2.591744273848477,0.5340793489318413,0.4711964549483013,2.20125786163522,0.9730103806228374,2.3204134366925064,4.591748099891422,30.626915113871636,7.879295154185022,6.192857142857143,7.00374531835206,12.529317269076305,4.365497952252523,9.92644672796106,4.754878048780488,5.165502645502645,7.413934426229508,4.419463087248322,1.6791044776119404,1.74364896073903,1.385928961748634,1.0207253886010363,1.047244094488189,0.8,1.5036496350364963,0.9636363636363636,1.375,1.171487603305785,0.8149239077074129,1.190929041697147,1.6506024096385543,0.5919732441471572,2.3100616016427105,1.755779876261804,1.2079207920792079,12.33907056798623,4.434848484848485,4.014285714285714,2.803680981595092,1.7654028436018958,2.25444340505145,2.630434782608696,2.311111111111111,1.853747714808044,4.0673076923076925,2.9784172661870505,2.6,2.627906976744186,1.8173719376391981,1.889655172413793,7.426470588235294,6.526315789473684,11.858024691358025,2.963302752293578,4.798048780487805,5.042805755395683,3.2948717948717947,7.173716012084592,2.098280098280098
